File Name:,DynamicInfusion-1-Infusion-220506.csv
Time,VO2,VCO2,RQ,MR,Activity,InflowO2,InflowCO2,SampleRH,OutflowO2,OutflowCO2,InflowRate0,ChamberTemp,ChamberDifferential,ChamberRH,LabTemp,LabRH,DepletionO2,MFCFlow_1,MFCFlow_2,MFCFlow_3,MFCFlow_4,MFCFlow_5,MFCFlow_6,MFCFlow_7,Alarms,Notes
Time,VO2 (ml/min),VCO2 (ml/min),RQ,MR (kCal/min),Activity,Inflow O2 (vol %),Inflow CO2 (vol %),Sample Humidity (% RH),Outflow O2 (vol %),Outflow CO2 (vol %),Inflow Rate (SLPM),Chamber Temperature (C),Chamber Pressure (inH20),Chamber Humidity (% RH),,,Depletion Alarm O2% (ppm),MFC 1 (l/min),MFC 2 (l/min),MFC 3 (l/min),MFC 4 (l/min),MFC 5 (l/min),Chamber 1 Hypoxia N2 (l/min),Chamber 2 Hypoxia N2 (l/min),Alarms,Notes
05/06/2022 23:39:51,614.573030,490.855321,0.798692,2.963937,,20.837075,0.028600,0.000000,20.329565,0.432487,66.152167,21.500000,0.145860,11.487833,,,21.697363,-0.000008,0.861030,-0.000003,3.894988,0.000000,0.000000,0.000000,"",""
05/06/2022 23:40:51,631.175393,504.655466,0.799546,3.044602,,20.837096,0.028603,0.000000,20.327227,0.434857,67.014833,21.500000,0.147657,11.477000,,,21.697267,-0.000004,0.860993,0.000007,3.894969,0.000000,0.000000,0.000000,"",""
05/06/2022 23:41:51,647.724409,518.642021,0.800712,3.125263,,20.836870,0.028589,0.000000,20.325028,0.436860,67.867833,21.500000,0.153602,11.450000,,,21.690317,0.000887,0.803842,0.000590,3.634895,0.000800,0.000000,0.000000,"","Blender: O2-None and flow set to NaN; CO2-MFC 2 and flow set to 0.287000; N2-MFC 4 and flow set to NaN"
05/06/2022 23:42:51,664.296963,532.646724,0.801818,3.206036,,20.836755,0.028583,0.000000,20.323107,0.438628,68.750333,21.500000,0.144042,11.433333,,,21.667011,-0.000008,0.286989,0.000015,1.297965,0.000000,0.000000,0.000000,"",""
05/06/2022 23:43:51,680.128667,546.051968,0.802864,3.283228,,20.836848,0.028579,0.000000,20.323177,0.438682,69.610333,21.500000,0.146493,11.414500,,,21.640231,-0.000003,0.286962,0.000013,1.297982,0.000000,0.000000,0.000000,"",""
05/06/2022 23:44:51,694.987966,558.491315,0.803597,3.355522,,20.836637,0.028541,0.000000,20.322967,0.438627,70.483667,21.500000,0.148473,11.394500,,,21.694968,-0.000003,0.286985,-0.000007,1.297949,0.000000,-0.000167,0.000000,"",""
05/06/2022 23:45:51,708.884288,570.023189,0.804112,3.423019,,20.837021,0.028490,0.000000,20.323423,0.438537,71.337500,21.500000,0.152823,11.370833,,,21.687394,0.000002,0.287000,-0.000003,1.297982,0.000000,0.000500,0.000000,"",""
05/06/2022 23:46:51,722.141399,581.045820,0.804614,3.487434,,20.836935,0.028438,0.000000,20.323452,0.438469,72.184333,21.500000,0.155582,11.359333,,,21.676117,0.000001,0.286992,0.000017,1.297962,0.000000,0.000667,0.000000,"",""
05/06/2022 23:47:51,734.860316,591.642888,0.805109,3.549258,,20.836958,0.028379,0.000000,20.323493,0.438369,73.071500,21.500000,0.157327,11.341667,,,21.683771,0.000008,0.286954,0.000002,1.297972,0.000000,0.000167,0.000000,"",""
05/06/2022 23:48:51,746.722150,601.690442,0.805775,3.607098,,20.836708,0.028312,0.000000,20.324048,0.438273,73.674500,21.500000,0.161213,11.323500,,,21.685532,0.000001,0.286995,0.000002,1.297985,0.000000,0.000000,0.000000,"",""
05/06/2022 23:49:51,756.791593,610.394944,0.806556,3.656392,,20.836863,0.028295,0.000000,20.324250,0.438150,73.867333,21.500000,0.160492,11.305000,,,21.684482,0.000000,0.287000,-0.000005,1.298019,0.000000,-0.000167,0.000000,"",""
05/06/2022 23:50:51,765.254115,617.711631,0.807198,3.697820,,20.837000,0.028229,0.000000,20.324332,0.438031,74.246833,21.500000,0.161033,11.283833,,,21.692705,-0.000001,0.286994,0.000022,1.298022,0.000000,0.000000,0.000000,"",""
05/06/2022 23:51:51,773.242274,624.383304,0.807487,3.736667,,20.837171,0.028134,0.000000,20.324120,0.437885,74.727167,21.500000,0.162505,11.272167,,,21.685429,-0.000001,0.286976,0.000018,1.297935,0.000000,0.000500,0.000000,"",""
05/06/2022 23:52:51,781.209564,631.023756,0.807752,3.775397,,20.837199,0.028096,0.000000,20.324555,0.437761,75.174167,21.500000,0.165203,11.247000,,,21.692800,0.000001,0.286982,0.000023,1.297992,0.000000,-0.000333,0.000000,"",""
05/06/2022 23:53:51,788.459912,637.241103,0.808210,3.810835,,20.836883,0.028086,0.000000,20.324817,0.437571,75.560667,21.500000,0.164277,11.222333,,,21.682950,-0.000000,0.287009,0.000003,1.298002,0.000000,0.000167,0.000000,"",""
05/06/2022 23:54:51,794.783203,642.885525,0.808881,3.841986,,20.836865,0.028053,0.000000,20.325102,0.437458,75.970667,21.500000,0.164597,11.202333,,,21.691037,0.000002,0.287007,0.000000,1.297962,0.000000,0.000000,0.000000,"",""
05/06/2022 23:55:51,800.564607,647.985970,0.809411,3.870402,,20.836614,0.028022,0.000000,20.325150,0.437262,76.272833,21.500000,0.165138,11.183833,,,21.690784,0.000003,0.286985,-0.000007,1.297985,0.000000,0.000167,0.000000,"",""
05/06/2022 23:56:51,805.801525,652.507409,0.809762,3.896032,,20.836753,0.028021,0.000000,20.325480,0.437113,76.592000,21.500000,0.166417,11.174833,,,21.690733,0.000001,0.286979,0.000003,1.297995,0.000000,0.000000,0.000000,"",""
05/06/2022 23:57:51,810.347523,656.474863,0.810115,3.918328,,20.837018,0.028012,0.000000,20.325580,0.436944,76.931667,21.500000,0.167200,11.149000,,,21.692679,0.000001,0.286987,-0.000005,1.297959,0.000000,-0.000167,0.000000,"",""
05/06/2022 23:58:51,814.407785,659.971535,0.810370,3.938190,,20.836595,0.027996,0.000000,20.325880,0.436774,77.170167,21.500000,0.167525,11.130833,,,21.694011,0.000001,0.286974,0.000012,1.297979,0.000000,0.000000,0.000000,"",""
05/06/2022 23:59:51,817.820236,662.978761,0.810666,3.954958,,20.836823,0.027957,0.000000,20.326325,0.436573,77.493167,21.500000,0.170017,11.109833,,,21.692207,-0.000001,0.287000,-0.000008,1.298019,0.000000,0.000333,0.000000,"",""
05/07/2022 00:00:51,820.476610,665.541124,0.811164,3.968256,,20.836815,0.027774,0.000000,20.326605,0.436405,77.755333,21.500000,0.171495,11.089500,,,21.691785,-0.000002,0.286985,0.000010,1.297992,0.000000,0.000000,0.000000,"",""
05/07/2022 00:01:51,822.802660,667.709866,0.811507,3.979817,,20.836866,0.027698,0.000000,20.326637,0.436232,77.989667,21.497500,0.172073,11.067667,,,21.692637,-0.000008,0.287000,-0.000013,1.297965,0.000000,0.000000,0.000000,"",""
05/07/2022 00:02:51,824.472098,669.324942,0.811822,3.988179,,20.837051,0.027732,0.000000,20.327120,0.436013,78.232167,21.500000,0.172542,11.044667,,,21.692653,0.000004,0.286972,0.000010,1.297992,0.000000,0.000333,0.000000,"",""
05/07/2022 00:03:51,825.729770,670.392709,0.811879,3.994315,,20.837244,0.027691,0.000000,20.327135,0.435801,78.450667,21.501833,0.171495,11.035667,,,21.692191,0.000001,0.286969,-0.000003,1.297952,0.000000,0.000167,0.000000,"",""
05/07/2022 00:04:51,826.400072,671.005999,0.811963,3.997633,,20.837169,0.027676,0.000000,20.327657,0.435652,78.675167,21.500000,0.173408,11.008167,,,21.693461,0.000000,0.287019,0.000013,1.297969,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:05:51,826.435148,671.161338,0.812116,3.997943,,20.837053,0.027663,0.000000,20.327747,0.435441,78.811000,21.500000,0.171795,10.987000,,,21.692354,-0.000000,0.286985,0.000018,1.297922,0.000000,0.000000,0.000000,"",""
05/07/2022 00:06:51,825.580715,670.791438,0.812509,3.994167,,20.836770,0.027648,0.000000,20.328210,0.435263,78.995833,21.500000,0.174113,10.958667,,,21.691586,-0.000002,0.287025,0.000002,1.297925,0.000000,-0.000333,0.000000,"",""
05/07/2022 00:07:51,824.133554,670.007307,0.812984,3.987598,,20.836535,0.027657,0.000000,20.328382,0.435159,79.173833,21.500000,0.174513,10.953000,,,21.691621,0.000001,0.286982,0.000005,1.297975,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:08:51,822.315409,668.801000,0.813314,3.979101,,20.836642,0.027599,0.000000,20.328452,0.434936,79.326333,21.500000,0.173005,10.925500,,,21.691387,-0.000001,0.286994,-0.000000,1.298046,0.000000,0.000000,0.000000,"",""
05/07/2022 00:09:51,820.362388,667.223038,0.813327,3.969662,,20.836635,0.027573,0.000000,20.328805,0.434684,79.531667,21.500000,0.174618,10.910833,,,21.690563,-0.000001,0.287022,0.000000,1.298009,0.000000,0.000167,0.000000,"",""
05/07/2022 00:10:51,818.107416,665.329430,0.813254,3.958685,,20.836961,0.027568,0.000000,20.329122,0.434558,79.787167,21.500000,0.177057,10.895167,,,21.690133,-0.000001,0.286989,0.000005,1.297982,0.000000,0.000000,0.000000,"",""
05/07/2022 00:11:51,815.462707,663.119936,0.813182,3.945823,,20.836906,0.027549,0.000000,20.329647,0.434358,79.972000,21.500000,0.177158,10.874667,,,21.690657,-0.000001,0.286992,-0.000002,1.297952,0.000000,0.000000,0.000000,"",""
05/07/2022 00:12:51,812.016842,660.447731,0.813342,3.929293,,20.836627,0.027504,0.000000,20.329728,0.434140,80.123667,21.499000,0.178000,10.853000,,,21.690806,0.000000,0.286999,-0.000002,1.297942,0.000000,0.000167,0.000000,"",""
05/07/2022 00:13:51,808.139483,657.260654,0.813301,3.910493,,20.836857,0.027447,0.000000,20.329873,0.433886,80.302833,21.499500,0.180232,10.831833,,,21.691848,-0.000002,0.286997,0.000017,1.297982,0.000000,0.000000,0.000000,"",""
05/07/2022 00:14:51,803.779386,653.605176,0.813165,3.889275,,20.836880,0.027408,0.000000,20.330335,0.433675,80.425333,21.497667,0.178177,10.816500,,,21.691951,-0.000001,0.286977,-0.000005,1.297995,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:15:51,798.813076,649.486361,0.813064,3.865155,,20.836985,0.027394,0.000000,20.330678,0.433434,80.537167,21.500000,0.181350,10.800833,,,21.691816,0.000003,0.286990,0.000023,1.297962,0.000000,0.000333,0.000000,"",""
05/07/2022 00:16:51,793.164719,644.881103,0.813048,3.837811,,20.837058,0.027358,0.000000,20.330837,0.433181,80.660500,21.500000,0.178523,10.773333,,,21.691627,0.000001,0.286982,0.000012,1.297969,0.000000,0.000167,0.000000,"",""
05/07/2022 00:17:51,787.090071,639.823210,0.812897,3.808287,,20.836584,0.027300,0.000000,20.331145,0.432954,80.736167,21.500000,0.177970,10.748667,,,21.691390,0.000001,0.287012,0.000015,1.297929,0.000000,0.000000,0.000000,"",""
05/07/2022 00:18:51,780.339272,634.285612,0.812833,3.775568,,20.837021,0.027300,0.000000,20.331650,0.432772,80.760833,21.500000,0.177925,10.730000,,,21.692362,-0.000001,0.286989,0.000020,1.297952,0.000000,0.000000,0.000000,"",""
05/07/2022 00:19:51,772.812903,628.188925,0.812860,3.739176,,20.836920,0.027323,0.000000,20.332058,0.432549,80.740167,21.500000,0.177512,10.723167,,,21.692426,-0.000004,0.287004,0.000005,1.297955,0.000000,0.000167,0.000000,"",""
05/07/2022 00:20:51,764.841123,621.614938,0.812737,3.700502,,20.836973,0.027337,0.000000,20.332018,0.432349,80.798667,21.500000,0.180228,10.707500,,,21.691977,0.000002,0.286989,-0.000003,1.297992,0.000000,0.000000,0.000000,"",""
05/07/2022 00:21:51,756.546059,614.700698,0.812509,3.660178,,20.836624,0.027368,0.000000,20.332327,0.432151,80.805500,21.500000,0.177860,10.676833,,,21.692083,0.000002,0.286984,0.000013,1.298022,0.000000,0.000167,0.000000,"",""
05/07/2022 00:22:51,747.830202,607.495946,0.812345,3.617874,,20.836768,0.027409,0.000000,20.332942,0.431964,80.885000,21.500000,0.179322,10.655333,,,21.691748,0.000000,0.286995,-0.000017,1.298005,0.000000,0.000500,0.000000,"",""
05/07/2022 00:23:51,738.765760,599.960963,0.812112,3.573833,,20.837259,0.027407,0.000000,20.333060,0.431691,80.974500,21.500000,0.180260,10.634667,,,21.692534,0.000005,0.286982,-0.000005,1.297999,0.000000,0.000167,0.000000,"",""
05/07/2022 00:24:51,729.519510,592.196500,0.811762,3.528821,,20.837119,0.027411,0.000000,20.333503,0.431480,81.065667,21.500000,0.178397,10.616667,,,21.692482,0.000002,0.286964,0.000012,1.297912,0.000000,0.000000,0.000000,"",""
05/07/2022 00:25:51,719.745513,584.137621,0.811589,3.481405,,20.836635,0.027391,0.000000,20.333762,0.431305,81.170000,21.500000,0.177613,10.599167,,,21.691591,0.000001,0.286979,0.000013,1.297972,0.000000,0.000167,0.000000,"",""
05/07/2022 00:26:51,709.316565,575.665417,0.811577,3.430951,,20.836896,0.027337,0.000000,20.334070,0.431007,81.166667,21.501500,0.178167,10.577167,,,21.692034,0.000003,0.286995,-0.000012,1.297955,0.000000,0.000000,0.000000,"",""
05/07/2022 00:27:51,698.610194,566.721080,0.811212,3.378883,,20.836772,0.027313,0.000000,20.334342,0.430784,81.245000,21.500000,0.179708,10.561333,,,21.691129,-0.000000,0.287014,0.000012,1.297989,0.000000,0.000333,0.000000,"",""
05/07/2022 00:28:51,687.176336,557.355940,0.811081,3.323483,,20.837226,0.027311,0.000000,20.335085,0.430552,81.255667,21.500000,0.179465,10.551167,,,21.691852,0.000004,0.286971,0.000008,1.298002,0.000000,0.000000,0.000000,"",""
05/07/2022 00:29:51,675.189290,547.566028,0.810982,3.265434,,20.836941,0.027298,0.000000,20.335167,0.430354,81.219167,21.500000,0.182450,10.531000,,,21.690744,0.000000,0.286982,0.000012,1.297949,0.000000,0.000000,0.000000,"",""
05/07/2022 00:30:51,662.794789,537.343474,0.810723,3.205301,,20.837198,0.027288,0.000000,20.335593,0.430158,81.232667,21.500000,0.179625,10.505167,,,21.690928,0.000001,0.286980,0.000002,1.297945,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:31:51,649.930237,526.733027,0.810445,3.142888,,20.836715,0.027300,0.000000,20.335790,0.429911,81.202333,21.500000,0.182092,10.490000,,,21.690444,-0.000005,0.286990,0.000020,1.297959,0.000000,0.000000,0.000000,"",""
05/07/2022 00:32:51,636.693565,515.751865,0.810046,3.078599,,20.837218,0.027317,0.000000,20.335997,0.429674,81.186667,21.500000,0.179933,10.473500,,,21.689709,-0.000003,0.286990,-0.000005,1.297975,0.000000,0.000000,0.000000,"",""
05/07/2022 00:33:51,622.979059,504.446926,0.809733,3.012070,,20.837193,0.027330,0.000000,20.336530,0.429495,81.224833,21.500000,0.179917,10.452333,,,21.688836,-0.000001,0.286995,0.000000,1.297975,0.000000,0.000000,0.000000,"",""
05/07/2022 00:34:51,609.329149,492.906733,0.808932,2.945535,,20.837517,0.027381,0.000000,20.336447,0.429301,81.222667,21.500500,0.180972,10.436667,,,21.689502,0.000002,0.286987,0.000002,1.297982,0.000000,0.000000,0.000000,"",""
05/07/2022 00:35:51,594.902572,481.014409,0.808560,2.875551,,20.836883,0.027474,0.000000,20.337168,0.429109,81.221000,21.500333,0.178818,10.413667,,,21.689766,-0.000001,0.286962,-0.000003,1.297949,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:36:51,580.260048,468.940648,0.808155,2.804515,,20.837095,0.027478,0.000000,20.337292,0.428893,81.232667,21.500000,0.178035,10.390833,,,21.690509,-0.000003,0.286982,0.000008,1.297982,0.000000,0.000000,0.000000,"",""
05/07/2022 00:37:51,565.998121,457.123766,0.807640,2.735263,,20.837567,0.027490,0.000000,20.337420,0.428669,81.236833,21.500000,0.179595,10.375500,,,21.690152,0.000000,0.286994,0.000010,1.297935,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:38:51,552.471892,445.609469,0.806572,2.669245,,20.837529,0.027410,0.000000,20.337850,0.428479,81.298833,21.500000,0.179982,10.362833,,,21.690153,0.000003,0.286980,0.000007,1.298009,0.000000,0.000000,0.000000,"",""
05/07/2022 00:39:51,539.098400,434.465403,0.805910,2.604237,,20.837622,0.027391,0.000000,20.338148,0.428304,81.331833,21.500833,0.179777,10.345000,,,21.689128,-0.000002,0.286999,-0.000000,1.298035,0.000000,0.000333,0.000000,"",""
05/07/2022 00:40:51,525.857543,423.586817,0.805515,2.540044,,20.837397,0.027405,0.000000,20.338428,0.428049,81.332333,21.500333,0.181232,10.322500,,,21.689657,-0.000000,0.287014,0.000007,1.298015,0.000000,0.000167,0.000000,"",""
05/07/2022 00:41:51,512.905677,412.907414,0.805035,2.477211,,20.837324,0.027411,0.000000,20.338745,0.427880,81.372167,21.500000,0.178040,10.302500,,,21.688768,-0.000013,0.295277,-0.000025,1.298316,-0.000017,0.000000,0.000000,"","Blender: O2-None and flow set to NaN; CO2-MFC 2 and flow set to 0.370000; N2-MFC 4 and flow set to NaN"
05/07/2022 00:42:51,500.349733,402.527559,0.804491,2.416269,,20.837536,0.027393,0.000000,20.339072,0.427682,81.361333,21.505333,0.179415,10.288500,,,21.690166,-0.000001,0.369979,-0.000005,1.300919,0.000000,0.000167,0.000000,"",""
05/07/2022 00:43:51,488.130194,392.518567,0.804127,2.357062,,20.837278,0.027373,0.000000,20.339290,0.427741,81.363167,21.508333,0.179405,10.274000,,,21.690447,-0.000002,0.369983,0.000008,1.300904,0.000000,0.000167,0.000000,"",""
05/07/2022 00:44:51,476.074041,382.927948,0.804346,2.298960,,20.837376,0.027362,0.000000,20.339590,0.427882,81.348333,21.507667,0.181588,10.258833,,,21.689887,0.000001,0.369976,0.000007,1.300882,0.000000,-0.000333,0.000000,"",""
05/07/2022 00:45:51,464.373121,373.808164,0.804975,2.242779,,20.837546,0.027341,0.000000,20.339805,0.428028,81.349500,21.507333,0.179768,10.238333,,,21.689928,-0.000004,0.369996,-0.000007,1.300915,0.000000,-0.000333,0.000000,"",""
05/07/2022 00:46:51,453.358570,365.317943,0.805805,2.189997,,20.837417,0.027271,0.000000,20.339937,0.428074,81.602833,21.501167,0.180807,10.221000,,,21.689311,0.000000,0.370016,-0.000003,1.300884,0.000000,0.000167,0.000000,"",""
05/07/2022 00:47:51,443.894542,357.884861,0.806239,2.144493,,20.837622,0.027207,0.000000,20.340095,0.428157,82.124167,21.501167,0.182205,10.205500,,,21.690002,0.000001,0.369979,0.000012,1.300979,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:48:51,436.073843,351.868389,0.806902,2.107030,,20.837775,0.027165,0.000000,20.340430,0.428317,82.840333,21.500000,0.183212,10.193167,,,21.691071,0.000002,0.369948,0.000008,1.300935,0.000000,0.000167,0.000000,"",""
05/07/2022 00:49:51,429.697227,347.086982,0.807749,2.076621,,20.837517,0.027147,0.000000,20.340517,0.428342,83.650500,21.500000,0.187270,10.177833,,,21.690444,0.000001,0.369984,-0.000000,1.300909,0.000000,0.000167,0.000000,"",""
05/07/2022 00:50:51,424.541847,343.171115,0.808333,2.051980,,20.838175,0.027083,0.000000,20.340790,0.428422,84.438000,21.500000,0.189938,10.157500,,,21.690266,-0.000004,0.369988,0.000010,1.300912,0.000000,0.000000,0.000000,"",""
05/07/2022 00:51:51,419.703996,339.762081,0.809529,2.029151,,20.837604,0.027022,0.000000,20.341410,0.428450,85.184667,21.500000,0.190297,10.138167,,,21.689961,-0.000004,0.369986,0.000002,1.300917,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:52:51,414.896032,336.669888,0.811458,2.006789,,20.837640,0.027042,0.000000,20.341637,0.428481,85.890333,21.500000,0.192748,10.121000,,,21.690029,0.000002,0.369983,0.000012,1.300909,0.000000,0.000167,0.000000,"",""
05/07/2022 00:53:51,410.477878,333.876757,0.813387,1.986293,,20.837950,0.027056,0.000000,20.341950,0.428570,86.580500,21.500000,0.195222,10.106667,,,21.690954,0.000003,0.369994,0.000010,1.300925,0.000000,0.000333,0.000000,"",""
05/07/2022 00:54:51,406.698215,331.454865,0.814991,1.968724,,20.837722,0.027089,0.000000,20.342002,0.428613,87.248500,21.500000,0.198527,10.092667,,,21.689097,-0.000001,0.369981,0.000005,1.300987,0.000000,0.000333,0.000000,"",""
05/07/2022 00:55:51,403.292140,329.352845,0.816662,1.952980,,20.837714,0.027135,0.000000,20.342317,0.428612,87.873833,21.500000,0.200093,10.071167,,,21.688514,-0.000002,0.369996,-0.000005,1.300932,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:56:51,400.249905,327.569728,0.818414,1.939022,,20.838041,0.027156,0.000000,20.342658,0.428615,88.526500,21.500000,0.200262,10.048000,,,21.689117,0.000001,0.369988,0.000027,1.300919,0.000000,-0.000167,0.000000,"",""
05/07/2022 00:57:51,397.658044,326.239274,0.820403,1.927339,,20.837842,0.027137,0.000000,20.343023,0.428572,89.144000,21.500667,0.203562,10.023833,,,21.688465,-0.000002,0.369986,0.000000,1.300894,0.000000,0.000167,0.000000,"",""
05/07/2022 00:58:51,395.547766,325.418712,0.822705,1.918116,,20.837998,0.027080,0.000000,20.343365,0.428556,89.765167,21.501333,0.204168,10.007500,,,21.688008,-0.000001,0.369996,0.000008,1.300929,0.000000,0.000000,0.000000,"",""
05/07/2022 00:59:51,393.437759,324.809317,0.825569,1.909128,,20.838155,0.027014,0.000000,20.343848,0.428558,90.009167,21.509167,0.207928,9.985500,,,21.687558,0.000002,0.369981,-0.000010,1.300949,0.000000,0.000000,0.000000,"",""
05/07/2022 01:00:51,390.870818,323.797470,0.828402,1.897894,,20.838163,0.026974,0.000000,20.344188,0.428499,89.995000,21.500000,0.204860,9.969333,,,21.685776,0.000001,0.369988,0.000005,1.300974,0.000000,-0.000167,0.000000,"",""
05/07/2022 01:01:51,387.672751,322.333851,0.831460,1.883675,,20.838096,0.026950,0.000000,20.344372,0.428498,90.001500,21.501333,0.205888,9.951833,,,21.685945,0.000003,0.369963,0.000022,1.300952,0.000000,0.000000,0.000000,"",""
05/07/2022 01:02:51,384.417255,320.938491,0.834872,1.869304,,20.838161,0.026885,0.000000,20.344800,0.428403,89.986000,21.500333,0.205425,9.931500,,,21.686710,-0.000002,0.369983,0.000008,1.300951,0.000000,0.000000,0.000000,"",""
05/07/2022 01:03:51,381.673093,320.108322,0.838700,1.857573,,20.838284,0.026824,0.000000,20.345512,0.428440,89.997667,21.500167,0.204972,9.914333,,,21.686889,0.000003,0.369999,0.000015,1.300925,0.000000,0.000167,0.000000,"",""
05/07/2022 01:04:51,379.540681,319.826787,0.842669,1.848859,,20.838289,0.026799,0.000000,20.345567,0.428350,90.003833,21.503333,0.206228,9.894167,,,21.686286,0.000000,0.369958,-0.000000,1.300914,0.000000,0.000333,0.000000,"",""
05/07/2022 01:05:51,378.210446,320.038060,0.846191,1.843849,,20.838361,0.026780,0.000000,20.345745,0.428314,89.979667,21.500500,0.206265,9.876667,,,21.685713,-0.000003,0.369988,0.000013,1.300910,0.000000,0.000333,0.000000,"",""
05/07/2022 01:06:51,377.152920,320.593715,0.850038,1.840295,,20.838173,0.026809,0.000000,20.346473,0.428276,90.010833,21.501833,0.204740,9.855667,,,21.684769,-0.000000,0.370003,0.000020,1.300956,0.000000,0.000000,0.000000,"",""
05/07/2022 01:07:51,375.907937,321.212262,0.854498,1.836072,,20.838176,0.026836,0.000000,20.346770,0.428294,90.003000,21.500000,0.206393,9.838667,,,21.685004,-0.000002,0.369999,0.000000,1.300966,0.000000,0.000167,0.000000,"",""
05/07/2022 01:08:51,374.613415,321.875942,0.859223,1.831703,,20.838150,0.026895,0.000000,20.347192,0.428285,89.992333,21.500000,0.204340,9.825167,,,21.685459,-0.000001,0.369981,-0.000010,1.300925,0.000000,0.000000,0.000000,"",""
05/07/2022 01:09:51,373.491216,322.496350,0.863465,1.827965,,20.838100,0.026946,0.000000,20.347378,0.428180,90.001500,21.505833,0.204702,9.805167,,,21.684855,-0.000000,0.369993,0.000005,1.300949,0.000000,0.000167,0.000000,"",""
05/07/2022 01:10:51,372.556989,323.129578,0.867330,1.824982,,20.838101,0.026972,0.000000,20.347658,0.428121,89.990833,21.509333,0.205672,9.778833,,,21.685796,0.000002,0.369999,0.000002,1.300919,0.000000,0.000167,0.000000,"",""
05/07/2022 01:11:51,371.685560,323.774327,0.871098,1.822260,,20.838186,0.026979,0.000000,20.348058,0.428082,90.004167,21.502167,0.205010,9.761500,,,21.685115,0.000012,0.361640,-0.000002,1.300591,0.000017,0.000333,0.000000,"","Blender: O2-None and flow set to NaN; CO2-MFC 2 and flow set to 0.287000; N2-MFC 4 and flow set to NaN"
05/07/2022 01:12:51,370.469399,324.503718,0.875928,1.818272,,20.838181,0.026940,0.000000,20.348680,0.428014,89.997333,21.500000,0.207182,9.752167,,,21.685159,-0.000000,0.286992,0.000022,1.297992,0.000000,0.000000,0.000000,"",""
05/07/2022 01:13:51,369.264961,325.173637,0.880598,1.814265,,20.838148,0.026922,0.000000,20.348995,0.427629,90.010167,21.500000,0.208127,9.730333,,,21.685375,0.000003,0.286984,-0.000008,1.298005,0.000000,0.000000,0.000000,"",""
05/07/2022 01:14:51,368.303757,325.665104,0.884230,1.811019,,20.838265,0.026895,0.000000,20.349175,0.427328,89.992167,21.500000,0.207995,9.715833,,,21.684629,-0.000004,0.286997,-0.000002,1.297965,0.000000,0.000333,0.000000,"",""
05/07/2022 01:15:51,367.528079,326.049456,0.887142,1.808387,,20.838106,0.026867,0.000000,20.349797,0.427011,90.003833,21.500000,0.207208,9.698000,,,21.684917,0.000001,0.286974,0.000008,1.297969,0.000000,0.000167,0.000000,"",""
05/07/2022 01:16:51,366.291554,326.348428,0.890954,1.803844,,20.838103,0.026887,0.000000,20.350395,0.426664,89.994333,21.502833,0.207268,9.681167,,,21.685403,-0.000005,0.286997,0.000008,1.297945,0.000000,0.000000,0.000000,"",""
05/07/2022 01:17:51,365.006723,326.557925,0.894664,1.799011,,20.838551,0.026922,0.000000,20.350860,0.426312,89.944833,21.505500,0.207230,9.660000,,,21.684765,0.000002,0.286982,0.000003,1.297965,0.000000,0.000000,0.000000,"",""
05/07/2022 01:18:51,363.615453,326.357445,0.897536,1.793307,,20.838061,0.026951,0.000000,20.351032,0.425976,89.609833,21.500000,0.205712,9.644000,,,21.684771,-0.000002,0.287002,-0.000008,1.297945,0.000000,0.000000,0.000000,"",""
05/07/2022 01:19:51,361.600273,325.520505,0.900223,1.784441,,20.838293,0.026949,0.000000,20.351493,0.425619,89.250833,21.500000,0.203917,9.627667,,,21.684693,-0.000003,0.287002,0.000008,1.297992,0.000000,0.000000,0.000000,"",""
05/07/2022 01:20:51,358.794022,324.211069,0.903616,1.771936,,20.838270,0.026938,0.000000,20.351890,0.425307,88.892333,21.500000,0.201948,9.609000,,,21.684009,-0.000003,0.286995,-0.000003,1.297969,0.000000,-0.000167,0.000000,"",""
05/07/2022 01:21:51,356.286168,322.823600,0.906081,1.760521,,20.838478,0.026909,0.000000,20.351942,0.425032,88.521667,21.500000,0.200052,9.593833,,,21.682173,0.000002,0.286992,0.000000,1.297982,0.000000,0.000500,0.000000,"",""
05/07/2022 01:22:51,353.765490,321.383373,0.908466,1.748997,,20.838260,0.026873,0.000000,20.352462,0.424680,88.129167,21.500000,0.198035,9.573167,,,21.683011,0.000002,0.286995,-0.000005,1.297955,0.000000,0.000000,0.000000,"",""
05/07/2022 01:23:51,350.881799,319.827456,0.911499,1.735915,,20.838416,0.026872,0.000000,20.352897,0.424384,87.750333,21.500667,0.196592,9.564333,,,21.685053,-0.000002,0.286992,0.000008,1.297912,0.000000,0.000167,0.000000,"",""
